"editionID","titleID","mediaID","publicationDate","imageName","ASIN","textLinkShort","textLinkFull","imageLinkSmall","imageLinkMedium","imageLinkLarge","textImageLink","active","createdAt","updatedAt"
43,43,1,NULL,"/novels/WeCanBuildYou.jpg",NULL,"https://amzn.to/2rAUjwk",NULL,NULL,NULL,NULL,NULL,True,"2020-10-18 23:11:32.860214-04","2020-10-18 23:11:32.860214-04"
44,44,1,NULL,"/novels/TheWorldJonesMade.jpg",NULL,"https://amzn.to/2KfPYGJ",NULL,NULL,NULL,NULL,NULL,True,"2020-10-18 23:11:32.860214-04","2020-10-18 23:11:32.860214-04"
45,45,1,NULL,"/novels/TheZapGun.jpg",NULL,"https://amzn.to/2KbVzh5",NULL,NULL,NULL,NULL,NULL,True,"2020-10-18 23:11:32.860214-04","2020-10-18 23:11:32.860214-04"
46,2,3,"2013-04-15 20:00:00-04","/novels/ClansOfTheAlphaneMoon.jpg","B008LQ1U5E","https://amzn.to/3jcVye2","https://www.amazon.com/Clans-Alphane-Moon-Philip-Dick-ebook/dp/B008LQ1U5E/ref=as_li_ss_tl?_encoding=UTF8&qid=&sr=&linkCode=ll1&tag=bulbocreat-20&linkId=c5d2a5e52b94e87886f9249d76d49270&language=en_US","<a href=""https://www.amazon.com/Clans-Alphane-Moon-Philip-Dick-ebook/dp/B008LQ1U5E/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li1&tag=bulbocreat-20&linkId=b7d0270ca7d3297decdb2eeddd4b8758&language=en_US"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B008LQ1U5E&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20&language=en_US"" ></a><img src=""https://ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&language=en_US&l=li1&o=1&a=B008LQ1U5E"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />","<a href=""http://www.amazon.com/Clans-Alphane-Moon-Philip-Dick-ebook/dp/B008LQ1U5E/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=a7b701e75ccefec3890997abe9414e7e"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B008LQ1U5E&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B008LQ1U5E"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />","<a href=""https://www.amazon.com/Clans-Alphane-Moon-Philip-Dick-ebook/dp/B008LQ1U5E/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li3&tag=bulbocreat-20&linkId=87c431a9ca79b11ec03c41cc2b97806d&language=en_US"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B008LQ1U5E&Format=_SL250_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20&language=en_US"" ></a><img src=""https://ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&language=en_US&l=li3&o=1&a=B008LQ1U5E"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />","<iframe style=""width:120px;height:240px;"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" frameborder=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?ServiceVersion=20070822&OneJS=1&Operation=GetAdHtml&MarketPlace=US&source=ss&ref=as_ss_li_til&ad_type=product_link&tracking_id=bulbocreat-20&language=en_US&marketplace=amazon&region=US&placement=B008LQ1U5E&asins=B008LQ1U5E&linkId=064100469a2013de7c8ac50be584f705&show_border=true&link_opens_in_new_window=true""></iframe>",True,"2020-10-18 23:11:44.323378-04","2020-10-19 18:05:38.214-04"
47,3,3,NULL,"/novels/ConfessionsOfACrapArtist.jpg","B006R8PDRE","https://amzn.to/37mHZX9","https://www.amazon.com/Confessions-Crap-Artist-Philip-Dick-ebook/dp/B006R8PDRE/ref=as_li_ss_tl?_encoding=UTF8&qid=&sr=&linkCode=ll1&tag=bulbocreat-20&linkId=af445e7de419ef47e0879c693f443abc&language=en_US","<a href=""https://www.amazon.com/Confessions-Crap-Artist-Philip-Dick-ebook/dp/B006R8PDRE/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li1&tag=bulbocreat-20&linkId=c0e48fada241469d032c5f83319a4235&language=en_US"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B006R8PDRE&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20&language=en_US"" ></a><img src=""https://ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&language=en_US&l=li1&o=1&a=B006R8PDRE"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />","<a href=""https://www.amazon.com/Confessions-Crap-Artist-Philip-Dick-ebook/dp/B006R8PDRE/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=3632ba094ce725d44a850d63c05de186&language=en_US"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B006R8PDRE&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20&language=en_US"" ></a><img src=""https://ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&language=en_US&l=li2&o=1&a=B006R8PDRE"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />","<a href=""https://www.amazon.com/Confessions-Crap-Artist-Philip-Dick-ebook/dp/B006R8PDRE/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li3&tag=bulbocreat-20&linkId=81e75bb1b457bb29e3f6f51204cf547b&language=en_US"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B006R8PDRE&Format=_SL250_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20&language=en_US"" ></a><img src=""https://ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&language=en_US&l=li3&o=1&a=B006R8PDRE"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />","<iframe style=""width:120px;height:240px;"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" frameborder=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?ServiceVersion=20070822&OneJS=1&Operation=GetAdHtml&MarketPlace=US&source=ss&ref=as_ss_li_til&ad_type=product_link&tracking_id=bulbocreat-20&language=en_US&marketplace=amazon&region=US&placement=B006R8PDRE&asins=B006R8PDRE&linkId=23ea7dcda4946d10785d438ea52ef3e0&show_border=true&link_opens_in_new_window=true""></iframe>",True,"2020-10-18 23:11:44.323378-04","2020-10-19 18:13:01.774-04"
48,4,3,NULL,"/novels/TheCosmicPuppets.jpg","B005LVQZFM","https://amzn.to/37hqszw","https://www.amazon.com/Cosmic-Puppets-Philip-K-Dick-ebook/dp/B005LVQZFM/ref=as_li_ss_tl?_encoding=UTF8&qid=&sr=&linkCode=ll1&tag=bulbocreat-20&linkId=7dbf6033c37d1b4ea3e261e0837fbb7f&language=en_US","<a href=""https://www.amazon.com/Cosmic-Puppets-Philip-K-Dick-ebook/dp/B005LVQZFM/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li1&tag=bulbocreat-20&linkId=7635b61f06146c2bd33538f0e585024c&language=en_US"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005LVQZFM&Format=_SL110_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20&language=en_US"" ></a><img src=""https://ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&language=en_US&l=li1&o=1&a=B005LVQZFM"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />","<a href=""https://www.amazon.com/Cosmic-Puppets-Philip-K-Dick-ebook/dp/B005LVQZFM/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=d40e5efe4916b34e92c2ee6131bd9be3&language=en_US"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005LVQZFM&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20&language=en_US"" ></a><img src=""https://ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&language=en_US&l=li2&o=1&a=B005LVQZFM"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />","<a href=""https://www.amazon.com/Cosmic-Puppets-Philip-K-Dick-ebook/dp/B005LVQZFM/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li3&tag=bulbocreat-20&linkId=c731308e8cd1dd2bc4f3d22ae0d40c94&language=en_US"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005LVQZFM&Format=_SL250_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20&language=en_US"" ></a><img src=""https://ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&language=en_US&l=li3&o=1&a=B005LVQZFM"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />","<iframe style=""width:120px;height:240px;"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" frameborder=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?ServiceVersion=20070822&OneJS=1&Operation=GetAdHtml&MarketPlace=US&source=ss&ref=as_ss_li_til&ad_type=product_link&tracking_id=bulbocreat-20&language=en_US&marketplace=amazon&region=US&placement=B005LVQZFM&asins=B005LVQZFM&linkId=dec70ca6f3b9df1ec06838b43865cecf&show_border=true&link_opens_in_new_window=true""></iframe>",True,"2020-10-18 23:11:44.323378-04","2020-10-19 18:18:10.919-04"
49,5,3,NULL,"/novels/CounterClockWorld.jpg","B005LVR7D6","https://amzn.to/2Ia27Ao",NULL,NULL,"<a href=""http://www.amazon.com/Counter-Clock-World-Philip-K-Dick-ebook/dp/B005LVR7D6/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=f929ef0c688aa414f382f1a24a80d85e"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005LVR7D6&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B005LVR7D6"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
50,6,3,NULL,"/novels/TheCrackInSpace.jpg","B005LVR6UK","https://amzn.to/2wyYsGF",NULL,NULL,"<a href=""http://www.amazon.com/Crack-Space-Philip-K-Dick-ebook/dp/B005LVR6UK/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=148ff1c5563f1468e9d7da4d50d5ed8d"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005LVR6UK&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B005LVR6UK"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
51,7,3,NULL,"/novels/DeusIrae.jpg","B008LQ1SLK","https://amzn.to/2rCmBGO",NULL,NULL,"<a href=""http://www.amazon.com/Deus-Irae-Philip-K-Dick-ebook/dp/B008LQ1SLK/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=1709908ad4758a5f746c7f88dc342554"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B008LQ1SLK&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B008LQ1SLK"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
52,8,3,NULL,"/novels/TheDivineInvasion.jpg","B005LVQZS4","https://amzn.to/2rBXWTt",NULL,NULL,"<a href=""http://www.amazon.com/Divine-Invasion-VALIS-Trilogy-Book-ebook/dp/B005LVQZS4/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=50c92124c3de33cca1bf5a6434009a8f"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005LVQZS4&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B005LVQZS4"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
53,9,3,NULL,"/novels/DoAndroidsDreamOfElectricSheep.jpg","B000SEGTI0","https://amzn.to/2I9A1VZ",NULL,NULL,"<a href=""http://www.amazon.com/Do-Androids-Dream-Electric-Sheep-ebook/dp/B000SEGTI0/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=b8835639bd3db5da8cc96cedfef126be"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B000SEGTI0&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B000SEGTI0"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
54,10,3,NULL,"/novels/DrBloodmoney.jpg","B006R8PEKU","https://amzn.to/2rAVa00",NULL,NULL,"<a href=""http://www.amazon.com/Dr-Bloodmoney-Philip-K-Dick-ebook/dp/B006R8PEKU/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=c57b7dae07b28f515483cafde2b6e789"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B006R8PEKU&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B006R8PEKU"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
55,11,3,NULL,"/novels/DrFuturity.jpg","B008LQ1EUK","https://amzn.to/2rAVOKY",NULL,NULL,"<a href=""http://www.amazon.com/Dr-Futurity-Philip-K-Dick-ebook/dp/B008LQ1EUK/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=6ec98431d047767eb87cbbc019d66e2a"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B008LQ1EUK&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B008LQ1EUK"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
56,12,3,NULL,"/novels/EyeInTheSky.jpg","B005LVQZYI","https://amzn.to/2rCmDhU",NULL,NULL,"<a href=""http://www.amazon.com/Eye-Sky-Philip-K-Dick-ebook/dp/B005LVQZYI/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=fc29b38aae6abe5bf406dec8aad77f37"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005LVQZYI&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B005LVQZYI"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
57,13,3,NULL,"/novels/FlowMyTearsThePolicemanSaid.jpg","B005LVR6V4","https://amzn.to/2rAVw6Q",NULL,NULL,"<a href=""http://www.amazon.com/Flow-My-Tears-Policeman-Said-ebook/dp/B005LVR6V4/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=3db0a06524ca30e340bbc46ef96b9e03"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005LVR6V4&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B005LVR6V4"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
58,14,3,NULL,"/novels/GalacticPotHealer.jpg","B008LQ231Y","https://amzn.to/2Ic1KB8",NULL,NULL,"<a href=""http://www.amazon.com/Galactic-Pot-Healer-Philip-K-Dick-ebook/dp/B008LQ231Y/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=c736cfc458aee080816776d47abcc82c"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B008LQ231Y&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B008LQ231Y"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
59,15,3,NULL,"/novels/TheGamePlayersOfTitan.jpg","B006R8PJWI","https://amzn.to/2rxJSJU",NULL,NULL,"<a href=""http://www.amazon.com/Game-Players-Titan-Philip-K-Dick-ebook/dp/B006R8PJWI/ref=as_li_ss_il?_encoding=UTF8&qid=1461358576&sr=8-1&linkCode=li2&tag=bulbocreat-20&linkId=f4bd8659862da158c1e641c26e69f573"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B006R8PJWI&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B006R8PJWI"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
60,16,3,NULL,"/novels/GatherYourselvesTogether.jpg","B005LVQZD4","https://amzn.to/2rCzeCy",NULL,NULL,"<a href=""http://www.amazon.com/Gather-Yourselves-Together-Philip-Dick-ebook/dp/B005LVQZD4/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=ac6c52045f86b2191e093b4bb3e3503e"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005LVQZD4&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B005LVQZD4"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
61,19,3,NULL,"/novels/LiesInc.jpg","B005LVR0AG","https://amzn.to/2wz8jMM",NULL,NULL,"<a href=""http://www.amazon.com/Lies-Inc-Philip-K-Dick-ebook/dp/B005LVR0AG/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=f4a66ca44569343ed81226da15838f4f"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005LVR0AG&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B005LVR0AG"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
62,20,3,NULL,"/novels/TheManInTheHighCastle.jpg","B005MZN2B2","https://amzn.to/2rCQExT",NULL,NULL,"<a href=""http://www.amazon.com/Man-High-Castle-Philip-Dick-ebook/dp/B005MZN2B2/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=eef6c5c08d254344147fb0faf50d6782"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005MZN2B2&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B005MZN2B2"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
63,21,3,NULL,"/novels/TheManWhoJaped.jpg","B005LVQZN4","https://amzn.to/2IeZtVV",NULL,NULL,"<a href=""http://www.amazon.com/Man-Who-Japed-Philip-Dick-ebook/dp/B005LVQZN4/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=2d95b95fd4b06a6fb18ff69d012fd7b1"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005LVQZN4&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B005LVQZN4"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
64,23,3,NULL,"/novels/MartianTimeSlip.jpg","B006R8PD4C","https://amzn.to/2Ie0xcJ",NULL,NULL,"<a href=""http://www.amazon.com/Martian-Time-Slip-Philip-K-Dick-ebook/dp/B006R8PD4C/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=dc0cd3112c88cfd2b5a3f61341ff033d"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B006R8PD4C&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B006R8PD4C"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
65,25,3,NULL,"/novels/AMazeOfDeath.jpg","B008LQ19CS","https://amzn.to/2Iff6g2",NULL,NULL,"<a href=""http://www.amazon.com/Maze-Death-Philip-K-Dick-ebook/dp/B008LQ19CS/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=28abdde3bae4158517fda003c479db05"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B008LQ19CS&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B008LQ19CS"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
66,27,3,NULL,"/novels/NowWaitForLastYear.jpg","B005LVQYOY","https://amzn.to/2rBA5mN",NULL,NULL,"<a href=""http://www.amazon.com/Wait-Last-Year-Philip-Dick-ebook/dp/B005LVQYOY/ref=as_li_ss_il?_encoding=UTF8&qid=&sr=&linkCode=li2&tag=bulbocreat-20&linkId=af512ee8b79fc01310373faabe50052d"" target=""_blank""><img border=""0"" src=""//ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B005LVQYOY&Format=_SL160_&ID=AsinImage&MarketPlace=US&ServiceVersion=20070822&WS=1&tag=bulbocreat-20"" ></a><img src=""//ir-na.amazon-adsystem.com/e/ir?t=bulbocreat-20&l=li2&o=1&a=B005LVQYOY"" width=""1"" height=""1"" border=""0"" alt="""" style=""border:none !important; margin:0px !important;"" />",NULL,NULL,True,"2020-10-18 23:11:44.323378-04","2020-10-18 23:11:44.323378-04"
